CustomerID,frequency_cal,recency_cal,T_cal,monetary_value_cal,frequency_holdout,monetary_value_holdout,duration_holdout
13900,4.0,432.0,441.0,335.39750000000004,1.0,8.5,184.0
13901,8.0,447.0,520.0,397.29125,3.0,19.29478260869565,184.0
13902,4.0,92.0,541.0,8416.4,0.0,0.0,184.0
13903,0.0,0.0,217.0,0.0,0.0,0.0,184.0
13904,0.0,0.0,111.0,0.0,1.0,14.613333333333335,184.0
13905,0.0,0.0,549.0,0.0,0.0,0.0,184.0
13906,0.0,0.0,226.0,0.0,0.0,0.0,184.0
13907,0.0,0.0,508.0,0.0,0.0,0.0,184.0
13908,1.0,62.0,93.0,335.11,2.0,21.977714285714285,184.0
13909,1.0,98.0,338.0,174.14,0.0,0.0,184.0
13911,15.0,451.0,465.0,214.45,3.0,20.88095238095238,184.0
13912,0.0,0.0,240.0,0.0,0.0,0.0,184.0
13913,0.0,0.0,323.0,0.0,0.0,0.0,184.0
13915,0.0,0.0,211.0,0.0,0.0,0.0,184.0
13916,3.0,212.0,492.0,303.77,0.0,0.0,184.0
13917,0.0,0.0,8.0,0.0,1.0,15.896923076923077,184.0
13918,0.0,0.0,70.0,0.0,1.0,46.12,184.0
13919,1.0,116.0,357.0,358.6,2.0,13.743214285714286,184.0
13920,3.0,131.0,379.0,417.01,0.0,0.0,184.0
13921,3.0,319.0,538.0,209.3166666666667,0.0,0.0,184.0
13922,2.0,116.0,284.0,221.0,0.0,0.0,184.0
13927,0.0,0.0,254.0,0.0,1.0,16.61857142857143,184.0
13929,7.0,368.0,511.0,412.0857142857143,1.0,61.39999999999999,184.0
13931,6.0,456.0,553.0,530.3933333333333,1.0,22.613684210526316,184.0
13932,0.0,0.0,111.0,0.0,0.0,0.0,184.0
13934,0.0,0.0,80.0,0.0,0.0,0.0,184.0
13935,2.0,56.0,469.0,1898.4450000000002,0.0,0.0,184.0
13936,1.0,32.0,231.0,154.9,1.0,14.483846153846153,184.0
13937,0.0,0.0,219.0,0.0,1.0,17.65,184.0
13939,4.0,301.0,429.0,252.8825,2.0,11.637878787878789,184.0
13941,10.0,426.0,540.0,734.72,3.0,115.15384615384616,184.0
13942,0.0,0.0,351.0,0.0,0.0,0.0,184.0
13943,0.0,0.0,394.0,0.0,0.0,0.0,184.0
13944,0.0,0.0,470.0,0.0,0.0,0.0,184.0
13945,1.0,85.0,296.0,338.5,0.0,0.0,184.0
13946,4.0,534.0,552.0,380.1075,1.0,37.8,184.0
13948,3.0,375.0,552.0,131.03666666666666,0.0,0.0,184.0
13950,0.0,0.0,63.0,0.0,3.0,20.205357142857142,184.0
13951,1.0,58.0,111.0,303.49,1.0,22.62857142857143,184.0
13952,10.0,506.0,540.0,1159.6731,0.0,0.0,184.0
13953,7.0,518.0,545.0,625.0,4.0,103.86352941176472,184.0
13955,1.0,70.0,192.0,205.1,1.0,5.357272727272727,184.0
13956,1.0,28.0,88.0,173.95,3.0,7.713157894736842,184.0
13957,2.0,241.0,475.0,177.70499999999998,0.0,0.0,184.0
13958,4.0,355.0,551.0,974.4200000000001,0.0,0.0,184.0
13959,4.0,230.0,328.0,193.04250000000002,1.0,4.495862068965517,184.0
13961,0.0,0.0,209.0,0.0,0.0,0.0,184.0
13962,1.0,190.0,252.0,117.6,1.0,12.9875,184.0
13963,16.0,289.0,414.0,169.15875,0.0,0.0,184.0
13964,1.0,43.0,247.0,133.25,0.0,0.0,184.0
13965,2.0,227.0,520.0,204.14999999999998,0.0,0.0,184.0
13966,0.0,0.0,252.0,0.0,0.0,0.0,184.0
13967,0.0,0.0,213.0,0.0,1.0,40.35,184.0
13968,0.0,0.0,240.0,0.0,0.0,0.0,184.0
13969,20.0,406.0,441.0,272.903,12.0,15.401755102040816,184.0
13970,1.0,51.0,254.0,558.0,0.0,0.0,184.0
13971,8.0,468.0,499.0,327.07625,5.0,18.580625,184.0
13972,0.0,0.0,18.0,0.0,1.0,7.391666666666666,184.0
13973,0.0,0.0,104.0,0.0,0.0,0.0,184.0
13974,0.0,0.0,399.0,0.0,1.0,14.77107142857143,184.0
13975,7.0,460.0,492.0,462.93,3.0,7.450809523809524,184.0
13976,3.0,462.0,485.0,305.65000000000003,0.0,0.0,184.0
13977,0.0,0.0,228.0,0.0,0.0,0.0,184.0
13979,4.0,343.0,553.0,585.645,1.0,16.108703703703704,184.0
13980,3.0,217.0,473.0,127.62666666666668,1.0,18.19454545454545,184.0
13981,0.0,0.0,232.0,0.0,0.0,0.0,184.0
13982,6.0,362.0,505.0,440.355,2.0,16.406949152542374,184.0
13983,14.0,543.0,547.0,429.295,4.0,29.753870967741936,184.0
13984,8.0,483.0,549.0,198.22750000000002,2.0,33.88,184.0
13985,9.0,484.0,485.0,433.52,12.0,20.539477351916375,184.0
13987,1.0,21.0,217.0,305.08,0.0,0.0,184.0
13988,3.0,425.0,442.0,551.9066666666666,4.0,17.44925,184.0
13989,3.0,324.0,380.0,431.6566666666667,1.0,20.522777777777776,184.0
13990,0.0,0.0,30.0,0.0,0.0,0.0,184.0
13992,1.0,83.0,280.0,66.8,1.0,15.36,184.0
13993,12.0,531.0,553.0,353.785,5.0,37.95269230769231,184.0
13995,9.0,476.0,538.0,297.23,4.0,15.699130434782608,184.0
13996,1.0,13.0,216.0,403.38,0.0,0.0,184.0
13997,1.0,31.0,367.0,238.76,0.0,0.0,184.0
13998,2.0,130.0,393.0,151.32500000000002,0.0,0.0,184.0
13999,20.0,520.0,551.0,324.836,8.0,19.52198529411765,184.0
14000,4.0,526.0,554.0,463.58500000000004,0.0,0.0,184.0
14001,6.0,261.0,310.0,549.2633333333333,1.0,48.92933333333334,184.0
14003,0.0,0.0,549.0,0.0,0.0,0.0,184.0
14004,2.0,147.0,252.0,867.3399999999999,6.0,25.93394366197183,184.0
14005,0.0,0.0,32.0,0.0,4.0,38.39371428571428,184.0
14006,5.0,411.0,469.0,313.182,1.0,30.01,184.0
14007,0.0,0.0,329.0,0.0,0.0,0.0,184.0
14008,0.0,0.0,249.0,0.0,0.0,0.0,184.0
14009,2.0,264.0,279.0,347.805,0.0,0.0,184.0
14010,0.0,0.0,382.0,0.0,0.0,0.0,184.0
14011,1.0,127.0,424.0,165.48000000000002,0.0,0.0,184.0
14012,0.0,0.0,94.0,0.0,0.0,0.0,184.0
14013,2.0,348.0,440.0,277.925,2.0,13.635384615384615,184.0
14014,1.0,200.0,393.0,1166.37,1.0,12.953333333333333,184.0
14016,9.0,493.0,517.0,1026.2633333333333,1.0,21.701777777777778,184.0
14017,0.0,0.0,388.0,0.0,0.0,0.0,184.0
14018,0.0,0.0,462.0,0.0,0.0,0.0,184.0
14020,1.0,53.0,346.0,301.53,2.0,16.48205128205128,184.0
14021,5.0,381.0,409.0,257.058,1.0,32.55,184.0
14022,1.0,261.0,303.0,440.0,0.0,0.0,184.0
14023,0.0,0.0,67.0,0.0,1.0,20.728666666666665,184.0
14024,0.0,0.0,207.0,0.0,2.0,20.48125,184.0
14025,7.0,119.0,400.0,546.35,0.0,0.0,184.0
14026,1.0,155.0,442.0,326.58,0.0,0.0,184.0
14028,0.0,0.0,367.0,0.0,0.0,0.0,184.0
14030,12.0,486.0,546.0,549.1725,3.0,8.259553571428572,184.0
14031,31.0,540.0,553.0,939.0558064516129,7.0,80.1905982905983,184.0
14032,9.0,519.0,542.0,344.54999999999995,6.0,24.000333333333334,184.0
14033,0.0,0.0,372.0,0.0,0.0,0.0,184.0
14035,5.0,345.0,429.0,382.98999999999995,3.0,16.91720930232558,184.0
14036,0.0,0.0,101.0,0.0,0.0,0.0,184.0
14037,4.0,368.0,549.0,145.805,1.0,17.700000000000003,184.0
14038,2.0,466.0,490.0,760.635,2.0,17.95872340425532,184.0
14039,0.0,0.0,392.0,0.0,1.0,25.366666666666664,184.0
14040,25.0,523.0,555.0,393.86800000000005,6.0,17.32432,184.0
14041,0.0,0.0,83.0,0.0,0.0,0.0,184.0
14042,0.0,0.0,542.0,0.0,0.0,0.0,184.0
14043,1.0,238.0,546.0,139.94,0.0,0.0,184.0
14044,5.0,375.0,501.0,479.77,3.0,3.110909090909091,184.0
14045,12.0,363.0,517.0,875.7524999999999,1.0,408.0,184.0
14046,0.0,0.0,101.0,0.0,0.0,0.0,184.0
14047,9.0,477.0,493.0,339.3444444444445,2.0,48.049285714285716,184.0
14048,1.0,77.0,199.0,409.93,0.0,0.0,184.0
14049,7.0,417.0,434.0,1392.9957142857143,2.0,11.162808510638298,184.0
14051,22.0,523.0,553.0,533.8422727272728,12.0,83.56333333333333,184.0
14052,0.0,0.0,207.0,0.0,1.0,4.024285714285715,184.0
14053,1.0,89.0,303.0,141.25,2.0,65.0625,184.0
14055,1.0,146.0,540.0,521.0,1.0,72.56400000000001,184.0
14056,10.0,100.0,101.0,309.636,12.0,7.557408026755852,184.0
14057,10.0,537.0,553.0,474.787,8.0,27.88527559055118,184.0
14058,1.0,68.0,347.0,147.95999999999998,0.0,0.0,184.0
14059,0.0,0.0,83.0,0.0,0.0,0.0,184.0
14060,18.0,433.0,455.0,342.6672222222222,9.0,28.422500000000003,184.0
14061,2.0,231.0,555.0,271.5,0.0,0.0,184.0
14062,15.0,490.0,546.0,1273.358,6.0,137.32243902439026,184.0
14063,7.0,293.0,548.0,2893.9485714285715,0.0,0.0,184.0
14064,11.0,476.0,504.0,218.97181818181818,2.0,10.657916666666667,184.0
14065,2.0,42.0,248.0,290.075,0.0,0.0,184.0
14066,0.0,0.0,83.0,0.0,0.0,0.0,184.0
14068,3.0,357.0,494.0,346.8666666666666,0.0,0.0,184.0
14069,1.0,47.0,378.0,110.44,0.0,0.0,184.0
14070,0.0,0.0,501.0,0.0,0.0,0.0,184.0
14071,1.0,4.0,81.0,131.41,5.0,3.667830508474576,184.0
14072,0.0,0.0,483.0,0.0,0.0,0.0,184.0
14074,0.0,0.0,440.0,0.0,0.0,0.0,184.0
14075,3.0,280.0,358.0,363.51,2.0,25.3736,184.0
14077,2.0,170.0,212.0,99.805,3.0,18.738125,184.0
14078,7.0,437.0,438.0,158.1,1.0,17.035384615384615,184.0
14079,0.0,0.0,499.0,0.0,1.0,31.258333333333336,184.0
14080,3.0,324.0,554.0,278.40333333333336,1.0,11.399999999999999,184.0
14081,7.0,427.0,546.0,654.0114285714286,0.0,0.0,184.0
14082,1.0,28.0,209.0,182.25,0.0,0.0,184.0
14083,5.0,522.0,538.0,162.826,4.0,6.373012048192772,184.0
14084,0.0,0.0,329.0,0.0,0.0,0.0,184.0
14085,23.0,533.0,548.0,350.0869565217391,6.0,10.037607361963191,184.0
14086,0.0,0.0,279.0,0.0,0.0,0.0,184.0
14087,1.0,331.0,552.0,415.11,1.0,2.8176811594202897,184.0
14088,3.0,231.0,238.0,5401.5633333333335,10.0,86.33162162162162,184.0
14090,0.0,0.0,141.0,0.0,0.0,0.0,184.0
14091,1.0,44.0,515.0,4010.08,0.0,0.0,184.0
14092,15.0,527.0,540.0,320.9206666666667,6.0,20.91229357798165,184.0
14094,0.0,0.0,256.0,0.0,0.0,0.0,184.0
14095,0.0,0.0,539.0,0.0,0.0,0.0,184.0
14097,1.0,164.0,462.0,290.86,0.0,0.0,184.0
14099,13.0,511.0,546.0,276.3507692307693,6.0,14.493577235772358,184.0
14101,10.0,424.0,438.0,748.781,2.0,181.74,184.0
14104,2.0,171.0,377.0,198.45,2.0,10.295714285714284,184.0
14105,4.0,482.0,538.0,1335.6325000000002,0.0,0.0,184.0
14106,0.0,0.0,554.0,0.0,0.0,0.0,184.0
14107,7.0,510.0,547.0,497.9842857142857,3.0,24.08137254901961,184.0
14108,1.0,7.0,555.0,194.75,2.0,17.585588235294118,184.0
14110,21.0,518.0,555.0,415.29809523809524,10.0,42.35776595744681,184.0
14111,0.0,0.0,58.0,0.0,3.0,74.83125,184.0
14112,6.0,451.0,471.0,506.3983333333333,3.0,19.80505617977528,184.0
14113,11.0,377.0,548.0,464.0954545454546,3.0,43.96625,184.0
14114,6.0,333.0,423.0,175.0566666666667,0.0,0.0,184.0
14115,1.0,165.0,483.0,504.87,0.0,0.0,184.0
14118,0.0,0.0,245.0,0.0,0.0,0.0,184.0
14119,1.0,343.0,535.0,116.89,0.0,0.0,184.0
14122,2.0,331.0,554.0,136.36,0.0,0.0,184.0
14123,0.0,0.0,550.0,0.0,0.0,0.0,184.0
14126,0.0,0.0,261.0,0.0,2.0,47.07533333333334,184.0
14127,4.0,169.0,242.0,289.87,1.0,17.165333333333333,184.0
14128,1.0,296.0,368.0,305.54,1.0,13.831666666666665,184.0
14129,4.0,319.0,396.0,354.115,3.0,21.24888888888889,184.0
14130,3.0,409.0,545.0,508.1166666666666,0.0,0.0,184.0
14131,0.0,0.0,465.0,0.0,0.0,0.0,184.0
14133,1.0,418.0,550.0,318.0,1.0,23.97,184.0
14134,10.0,347.0,546.0,1046.219,0.0,0.0,184.0
14135,16.0,551.0,554.0,415.923125,6.0,49.974444444444444,184.0
14136,4.0,331.0,548.0,317.00750000000005,0.0,0.0,184.0
14137,0.0,0.0,512.0,0.0,0.0,0.0,184.0
14139,2.0,52.0,359.0,163.32999999999998,1.0,15.993076923076924,184.0
14142,1.0,273.0,463.0,623.62,0.0,0.0,184.0
14144,0.0,0.0,303.0,0.0,0.0,0.0,184.0
14145,3.0,393.0,427.0,1200.95,3.0,373.37142857142857,184.0
14146,6.0,441.0,512.0,1069.02,2.0,15.774275862068965,184.0
14147,5.0,355.0,457.0,408.28000000000003,1.0,100.2,184.0
14148,1.0,181.0,231.0,157.2,0.0,0.0,184.0
14149,0.0,0.0,37.0,0.0,0.0,0.0,184.0
14150,0.0,0.0,176.0,0.0,1.0,25.17571428571429,184.0
14151,1.0,43.0,533.0,327.4,0.0,0.0,184.0
14152,4.0,425.0,476.0,347.3125,1.0,15.339000000000002,184.0
14153,0.0,0.0,300.0,0.0,0.0,0.0,184.0
14154,5.0,456.0,512.0,1186.072,0.0,0.0,184.0
14155,0.0,0.0,83.0,0.0,0.0,0.0,184.0
14156,92.0,552.0,555.0,2612.666195652174,28.0,86.42941597139452,184.0
14157,3.0,361.0,463.0,231.40666666666667,1.0,17.301111111111112,184.0
14159,10.0,549.0,553.0,396.59700000000004,8.0,3.8477311827956986,184.0
14160,6.0,88.0,515.0,794.515,0.0,0.0,184.0
14161,6.0,511.0,543.0,468.9583333333333,0.0,0.0,184.0
14162,0.0,0.0,109.0,0.0,1.0,9.306666666666667,184.0
14163,2.0,263.0,279.0,374.895,2.0,62.819259259259255,184.0
14165,0.0,0.0,92.0,0.0,0.0,0.0,184.0
14166,1.0,121.0,443.0,144.9,0.0,0.0,184.0
14167,5.0,418.0,498.0,165.74,2.0,12.6336,184.0
14168,1.0,144.0,381.0,67.5,0.0,0.0,184.0
14169,1.0,14.0,261.0,145.2,0.0,0.0,184.0
14170,2.0,20.0,212.0,217.68,0.0,0.0,184.0
14171,0.0,0.0,547.0,0.0,1.0,6.272241379310345,184.0
14172,2.0,37.0,459.0,136.20999999999998,0.0,0.0,184.0
14173,2.0,511.0,547.0,112.80000000000001,2.0,18.711111111111112,184.0
14175,5.0,298.0,444.0,785.4399999999999,2.0,21.802406015037594,184.0
14176,3.0,84.0,198.0,245.48333333333335,0.0,0.0,184.0
14177,5.0,270.0,468.0,239.23799999999997,3.0,13.319285714285714,184.0
14180,22.0,363.0,365.0,225.1159090909091,9.0,21.555737704918034,184.0
14181,1.0,152.0,379.0,94.45,0.0,0.0,184.0
14182,3.0,153.0,413.0,173.82333333333335,0.0,0.0,184.0
14183,1.0,70.0,298.0,146.71,0.0,0.0,184.0
14185,0.0,0.0,148.0,0.0,0.0,0.0,184.0
14186,4.0,217.0,461.0,336.5725,0.0,0.0,184.0
14187,0.0,0.0,290.0,0.0,0.0,0.0,184.0
14188,1.0,96.0,127.0,362.9,4.0,30.796666666666667,184.0
14189,7.0,188.0,205.0,352.47285714285715,7.0,17.109657534246576,184.0
14190,0.0,0.0,483.0,0.0,0.0,0.0,184.0
14191,4.0,544.0,545.0,225.925,10.0,17.480089686098655,184.0
14192,0.0,0.0,205.0,0.0,0.0,0.0,184.0
14193,1.0,127.0,213.0,422.53999999999996,1.0,22.676315789473687,184.0
14194,13.0,506.0,519.0,772.24,11.0,20.73537859007833,184.0
14195,4.0,433.0,451.0,452.1,0.0,0.0,184.0
14197,0.0,0.0,227.0,0.0,0.0,0.0,184.0
14198,5.0,464.0,520.0,183.276,3.0,19.18888888888889,184.0
14199,3.0,312.0,347.0,290.34999999999997,0.0,0.0,184.0
14200,0.0,0.0,434.0,0.0,0.0,0.0,184.0
14201,6.0,402.0,405.0,112.54166666666667,3.0,19.784705882352938,184.0
14202,2.0,243.0,441.0,303.28,0.0,0.0,184.0
14203,0.0,0.0,214.0,0.0,0.0,0.0,184.0
14204,2.0,315.0,554.0,265.33000000000004,1.0,3.659772727272727,184.0
14205,6.0,378.0,459.0,322.9583333333333,1.0,24.380000000000003,184.0
14206,2.0,163.0,219.0,321.28,0.0,0.0,184.0
14207,0.0,0.0,504.0,0.0,0.0,0.0,184.0
14208,0.0,0.0,368.0,0.0,1.0,15.174000000000001,184.0
14209,11.0,473.0,503.0,340.5490909090909,3.0,29.125882352941176,184.0
14210,13.0,505.0,519.0,379.0323076923077,1.0,19.136875,184.0
14211,11.0,523.0,547.0,262.1163636363636,4.0,20.80015625,184.0
14212,0.0,0.0,262.0,0.0,1.0,118.94222222222223,184.0
14213,0.0,0.0,221.0,0.0,0.0,0.0,184.0
14214,0.0,0.0,94.0,0.0,4.0,12.191,184.0
14215,6.0,545.0,548.0,383.215,2.0,15.031521739130437,184.0
14216,0.0,0.0,231.0,0.0,4.0,31.17457627118644,184.0
14217,13.0,343.0,344.0,152.65846153846152,8.0,20.3146,184.0
14219,1.0,84.0,310.0,148.25,1.0,12.848571428571429,184.0
14220,3.0,322.0,386.0,402.36666666666673,0.0,0.0,184.0
14221,9.0,422.0,429.0,477.0133333333333,4.0,15.883660714285714,184.0
14223,0.0,0.0,81.0,0.0,2.0,16.338809523809523,184.0
14224,6.0,329.0,361.0,163.245,2.0,14.994594594594593,184.0
14225,3.0,262.0,513.0,464.50666666666666,0.0,0.0,184.0
14226,2.0,231.0,258.0,854.7,3.0,20.911600000000004,184.0
14227,7.0,473.0,486.0,711.3199999999999,2.0,23.205853658536586,184.0
14228,2.0,109.0,363.0,332.225,0.0,0.0,184.0
14229,4.0,180.0,288.0,354.8325,1.0,56.076428571428565,184.0
14230,1.0,113.0,365.0,504.3,0.0,0.0,184.0
14231,2.0,218.0,267.0,308.975,1.0,25.646666666666665,184.0
14232,1.0,78.0,81.0,310.79,3.0,19.335185185185182,184.0
14233,5.0,433.0,461.0,395.07,1.0,33.574666666666666,184.0
14235,4.0,393.0,436.0,615.875,2.0,58.7596875,184.0
14236,3.0,133.0,322.0,380.45,1.0,25.13,184.0
14237,1.0,217.0,407.0,322.0,0.0,0.0,184.0
14238,2.0,408.0,551.0,137.565,0.0,0.0,184.0
14239,15.0,534.0,551.0,202.70733333333334,5.0,24.12911111111111,184.0
14240,1.0,198.0,240.0,226.85,1.0,20.7340625,184.0
14241,0.0,0.0,513.0,0.0,1.0,21.37,184.0
14242,1.0,91.0,142.0,142.2,0.0,0.0,184.0
14243,11.0,231.0,293.0,344.99545454545455,5.0,18.54655172413793,184.0
14244,0.0,0.0,477.0,0.0,0.0,0.0,184.0
14245,1.0,44.0,80.0,688.35,0.0,0.0,184.0
14246,0.0,0.0,62.0,0.0,2.0,20.08666666666667,184.0
14247,4.0,273.0,368.0,147.0775,0.0,0.0,184.0
14248,2.0,197.0,332.0,360.485,0.0,0.0,184.0
14249,7.0,269.0,496.0,756.7872857142858,0.0,0.0,184.0
14252,0.0,0.0,198.0,0.0,0.0,0.0,184.0
14253,1.0,130.0,440.0,158.05,0.0,0.0,184.0
14254,0.0,0.0,249.0,0.0,0.0,0.0,184.0
14255,0.0,0.0,363.0,0.0,0.0,0.0,184.0
14256,3.0,434.0,511.0,506.83,0.0,0.0,184.0
14257,5.0,464.0,465.0,539.196,3.0,41.382600000000004,184.0
14258,18.0,536.0,552.0,1429.3433333333332,3.0,115.0490909090909,184.0
14260,1.0,77.0,365.0,285.48,0.0,0.0,184.0
14262,0.0,0.0,57.0,0.0,7.0,18.726220472440946,184.0
14263,0.0,0.0,240.0,0.0,0.0,0.0,184.0
14264,4.0,366.0,428.0,204.12750000000003,1.0,18.18916666666667,184.0
14265,1.0,148.0,429.0,590.65,2.0,17.10258064516129,184.0
14266,0.0,0.0,245.0,0.0,0.0,0.0,184.0
14267,0.0,0.0,77.0,0.0,1.0,27.1952,184.0
14268,0.0,0.0,287.0,0.0,0.0,0.0,184.0
14269,0.0,0.0,256.0,0.0,0.0,0.0,184.0
14270,0.0,0.0,148.0,0.0,0.0,0.0,184.0
14271,1.0,184.0,226.0,112.32,0.0,0.0,184.0
14272,2.0,328.0,399.0,220.175,1.0,12.2348,184.0
14273,1.0,25.0,59.0,105.9,2.0,20.07470588235294,184.0
14274,0.0,0.0,503.0,0.0,0.0,0.0,184.0
14275,4.0,212.0,424.0,252.945,0.0,0.0,184.0
14276,3.0,371.0,477.0,338.75,2.0,17.30088888888889,184.0
14277,5.0,514.0,543.0,2882.7239999999997,2.0,17.1918,184.0
14278,0.0,0.0,226.0,0.0,0.0,0.0,184.0
14279,1.0,161.0,498.0,81.36,0.0,0.0,184.0
14280,0.0,0.0,13.0,0.0,0.0,0.0,184.0
14281,0.0,0.0,225.0,0.0,0.0,0.0,184.0
14282,14.0,459.0,479.0,359.4642857142857,10.0,20.64688172043011,184.0
14283,3.0,106.0,386.0,131.79666666666668,0.0,0.0,184.0
14284,0.0,0.0,470.0,0.0,2.0,18.6015625,184.0
14285,3.0,218.0,548.0,407.7366666666667,4.0,70.74111111111111,184.0
14286,3.0,493.0,552.0,1430.1899999999998,2.0,18.55158273381295,184.0
14287,0.0,0.0,15.0,0.0,1.0,18.669999999999998,184.0
14288,0.0,0.0,30.0,0.0,0.0,0.0,184.0
14289,2.0,90.0,106.0,135.99,3.0,24.38769230769231,184.0
14290,3.0,370.0,548.0,702.9466666666667,4.0,19.706282051282052,184.0
14291,8.0,520.0,547.0,653.225,5.0,15.336418918918918,184.0
14292,6.0,426.0,447.0,795.8249999999999,4.0,64.59862068965518,184.0
14293,5.0,424.0,546.0,398.338,2.0,13.80871794871795,184.0
14294,0.0,0.0,224.0,0.0,0.0,0.0,184.0
14295,3.0,293.0,548.0,728.9033333333333,1.0,33.24,184.0
14296,1.0,153.0,391.0,288.15,0.0,0.0,184.0
14297,0.0,0.0,91.0,0.0,3.0,21.033921568627452,184.0
14298,34.0,538.0,545.0,1999.6288235294119,10.0,28.852277091906725,184.0
14299,19.0,419.0,554.0,528.8257894736843,5.0,20.1653781512605,184.0
14301,2.0,250.0,483.0,522.395,1.0,49.24153846153846,184.0
14302,2.0,307.0,554.0,314.15000000000003,0.0,0.0,184.0
14303,1.0,27.0,251.0,115.34,0.0,0.0,184.0
14304,2.0,348.0,387.0,526.52,0.0,0.0,184.0
14306,3.0,299.0,494.0,252.00000000000003,2.0,63.4339393939394,184.0
14307,6.0,513.0,549.0,588.0316666666666,2.0,17.818356164383562,184.0
14308,0.0,0.0,366.0,0.0,0.0,0.0,184.0
14309,5.0,316.0,367.0,339.98400000000004,5.0,19.406164383561645,184.0
14310,0.0,0.0,249.0,0.0,0.0,0.0,184.0
14311,1.0,325.0,384.0,310.26,0.0,0.0,184.0
14312,8.0,318.0,321.0,193.495,2.0,19.92105263157895,184.0
14314,0.0,0.0,247.0,0.0,1.0,15.0,184.0
14315,3.0,443.0,451.0,402.4866666666667,4.0,25.38953125,184.0
14316,3.0,208.0,447.0,328.32,0.0,0.0,184.0
14318,0.0,0.0,277.0,0.0,0.0,0.0,184.0
14319,0.0,0.0,241.0,0.0,0.0,0.0,184.0
14320,4.0,481.0,504.0,282.6325,0.0,0.0,184.0
14321,2.0,140.0,290.0,318.505,4.0,12.80776595744681,184.0
14322,3.0,230.0,476.0,118.63333333333333,0.0,0.0,184.0
14323,0.0,0.0,55.0,0.0,1.0,17.95529411764706,184.0
14324,1.0,284.0,510.0,339.8,0.0,0.0,184.0
14325,0.0,0.0,386.0,0.0,0.0,0.0,184.0
14326,2.0,290.0,349.0,316.765,0.0,0.0,184.0
14327,4.0,318.0,517.0,313.66499999999996,1.0,25.97083333333333,184.0
14328,0.0,0.0,255.0,0.0,0.0,0.0,184.0
14329,9.0,450.0,540.0,746.37,4.0,19.925793103448278,184.0
14330,0.0,0.0,440.0,0.0,0.0,0.0,184.0
14332,1.0,35.0,233.0,515.7,3.0,33.31961538461538,184.0
14334,8.0,365.0,385.0,370.95125,3.0,15.332982456140352,184.0
14336,2.0,78.0,93.0,289.985,1.0,16.145806451612906,184.0
14338,1.0,340.0,353.0,579.97,1.0,8.25,184.0
14339,1.0,186.0,245.0,309.52,0.0,0.0,184.0
14340,0.0,0.0,35.0,0.0,0.0,0.0,184.0
14341,8.0,523.0,555.0,338.29625,3.0,17.60869047619048,184.0
14342,2.0,262.0,289.0,199.10000000000002,3.0,25.639999999999997,184.0
14343,3.0,269.0,507.0,279.58666666666664,0.0,0.0,184.0
14344,17.0,420.0,443.0,160.82529411764708,2.0,9.386538461538462,184.0
14346,2.0,200.0,314.0,441.84000000000003,1.0,17.654418604651163,184.0
14347,0.0,0.0,553.0,0.0,0.0,0.0,184.0
14348,0.0,0.0,77.0,0.0,0.0,0.0,184.0
14350,2.0,156.0,247.0,294.19,0.0,0.0,184.0
14352,1.0,39.0,90.0,614.02,1.0,25.96,184.0
14353,2.0,216.0,248.0,95.72999999999999,0.0,0.0,184.0
14355,2.0,262.0,444.0,356.65500000000003,0.0,0.0,184.0
14358,1.0,39.0,245.0,150.6,0.0,0.0,184.0
14361,0.0,0.0,395.0,0.0,0.0,0.0,184.0
14363,1.0,49.0,268.0,149.32,0.0,0.0,184.0
14364,2.0,24.0,28.0,721.35,4.0,36.174418604651166,184.0
14365,1.0,287.0,498.0,310.18,0.0,0.0,184.0
14366,0.0,0.0,342.0,0.0,0.0,0.0,184.0
14367,4.0,92.0,93.0,790.59,8.0,20.382470119521912,184.0
14368,0.0,0.0,136.0,0.0,0.0,0.0,184.0
14369,1.0,19.0,478.0,299.44,0.0,0.0,184.0
14370,4.0,226.0,493.0,229.6825,0.0,0.0,184.0
14371,0.0,0.0,112.0,0.0,0.0,0.0,184.0
14372,1.0,156.0,416.0,269.73,0.0,0.0,184.0
14373,0.0,0.0,175.0,0.0,0.0,0.0,184.0
14374,0.0,0.0,358.0,0.0,0.0,0.0,184.0
14375,2.0,356.0,358.0,393.995,0.0,0.0,184.0
14376,0.0,0.0,500.0,0.0,0.0,0.0,184.0
14377,1.0,71.0,79.0,302.45,0.0,0.0,184.0
14378,0.0,0.0,438.0,0.0,0.0,0.0,184.0
14379,2.0,185.0,297.0,355.515,1.0,8.176551724137932,184.0
14380,0.0,0.0,499.0,0.0,0.0,0.0,184.0
14381,0.0,0.0,268.0,0.0,1.0,3.619285714285714,184.0
14382,0.0,0.0,207.0,0.0,1.0,4.7791603053435106,184.0
14384,0.0,0.0,317.0,0.0,0.0,0.0,184.0
14386,0.0,0.0,113.0,0.0,0.0,0.0,184.0
14388,10.0,485.0,505.0,433.90600000000006,5.0,17.432905982905982,184.0
14389,3.0,400.0,407.0,312.43,1.0,28.166153846153847,184.0
14390,5.0,214.0,242.0,420.532,5.0,19.872197802197803,184.0
14391,0.0,0.0,393.0,0.0,0.0,0.0,184.0
14392,0.0,0.0,249.0,0.0,0.0,0.0,184.0
14393,0.0,0.0,35.0,0.0,0.0,0.0,184.0
14394,0.0,0.0,381.0,0.0,0.0,0.0,184.0
14395,14.0,378.0,417.0,409.2528571428571,4.0,9.456130653266332,184.0
